"ISO","Country.x","Region","Subregion","Econ_Level","Year","GDP_Growth_percent","Rem_Ratio_percent","Trade_GDP_Ratio_percent","Investment_Rate_percent","Savings_Rate_percent","FDI_Ratio_percent","Financial_Development","Econ_Freedom_Index","Administration","Migrant_Stock","Remittance_million","Remittance_per_capita","GDP_Mil","FDI","Population_million"
"GTM","Guatemala","Western Hemisphere","Central America","EM",1996,4.68,0.84,15.84,15.28,11.343,0.17,0.13,NA,0.352924876676427,NA,375.4,35.63,44896,-76.9,10.536942
"GTM","Guatemala","Western Hemisphere","Central America","EM",1997,5.89,0.86,17.59,16.9,12.154,0.18,0.14,NA,0.371827571886296,NA,408,37.82,47542,-84.4,10.788362
"GTM","Guatemala","Western Hemisphere","Central America","EM",1998,5.78,0.91,18.19,20.143,13.288,1.34,0.15,NA,0.381553982166749,NA,456.5,41.33,50289,-672.8,11.046215
"GTM","Guatemala","Western Hemisphere","Central America","EM",1999,5.2,0.88,17.55,20.723,13.553,0.29,0.15,NA,0.360891878000065,NA,465.6,41.16,52903,-154.6,11.311078
"GTM","Guatemala","Western Hemisphere","Central America","EM",2000,4.79,1.08,18.52,20.09,13.093,0.41,0.14,6.9,0.335960470444801,0.5828,596.2,51.44,55438,-229.9,11.589761
"GTM","Guatemala","Western Hemisphere","Central America","EM",2001,4.64,1.09,17.88,19.935,13.794,0.79,0.13,7.12,0.336974504395716,NA,633.75,53.38,58013,-455.5281711,11.871565
"GTM","Guatemala","Western Hemisphere","Central America","EM",2002,5.89,2.6,17.86,20.66,14.905,0.18,0.14,7.23,0.32417912376715,NA,1600.19,131.73,61432,-110.6169448,12.147518
"GTM","Guatemala","Western Hemisphere","Central America","EM",2003,4.52,3.34,18.26,20.484,16.066,0.2,0.15,7.29,0.324433852643171,NA,2146.96,172.93,64210,-131.0091112,12.415334
"GTM","Guatemala","Western Hemisphere","Central America","EM",2004,5.74,3.87,19.61,21.082,16.42,0.38,0.16,7.42,0.36915063790942,NA,2627.5,207.18,67897,-254.8,12.682108
"GTM","Guatemala","Western Hemisphere","Central America","EM",2005,6.27,4.25,20.46,20.065,15.662,0.65,0.15,7.46,0.368729629021297,0.7367,3066.6,236.83,72157,-470.2,12.948292
"GTM","Guatemala","Western Hemisphere","Central America","EM",2006,8.77,4.71,21.36,21.083,16.215,0.7,0.16,7.58,0.370679356220194,NA,3700.1,280.03,78485,-551.8,13.21333
"GTM","Guatemala","Western Hemisphere","Central America","EM",2007,8.9,4.96,21.32,21.279,16.18,0.84,0.19,7.58,0.370104812408872,NA,4236.2,314.33,85469,-719.7,13.477017
"GTM","Guatemala","Western Hemisphere","Central America","EM",2008,5.68,4.9,22.69,16.678,12.817,0.8,0.2,7.51,0.376099697275268,NA,4425.6,322.11,90322,-720.57396,13.739299
"GTM","Guatemala","Western Hemisphere","Central America","EM",2009,1.4,4.37,19.13,13.529,13.719,0.54,0.2,7.43,0.379376177870205,NA,4002.16,285.86,91586,-491.31717,14.00019
"GTM","Guatemala","Western Hemisphere","Central America","EM",2010,4,4.44,21.04,14.481,12.632,0.64,0.21,7.49,0.380605200370267,0.9249,4224.68,296.27,95253,-607.97852,14.259687
"GTM","Guatemala","Western Hemisphere","Central America","EM",2011,6.63,4.46,25.48,16.048,12.716,1.12,0.21,7.53,0.380622544736708,NA,4533.05,312.16,101565,-1139.573,14.521515
"GTM","Guatemala","Western Hemisphere","Central America","EM",2012,5.52,4.63,23.64,15.922,12.221,1.14,0.22,7.62,0.372585201539952,NA,4965.27,335.9,107167,-1226.23521,14.781942
"GTM","Guatemala","Western Hemisphere","Central America","EM",2013,4.53,4.73,22.52,15.843,11.618,1.29,0.23,7.81,0.378402897904058,NA,5303.73,352.55,112026,-1448.85873,15.043981
"GTM","Guatemala","Western Hemisphere","Central America","EM",2014,6.01,4.84,21.93,15.071,11.77,1.17,0.23,7.8,0.378641951080094,NA,5751.44,375.76,118754,-1387.7425,15.306316
"GTM","Guatemala","Western Hemisphere","Central America","EM",2015,7.42,5.08,20.73,14.828,13.584,0.82,0.23,7.83,0.381087314910776,1.1181,6481.9,416.38,127566,-1048.09204,15.567419
"GTM","Guatemala","Western Hemisphere","Central America","EM",2016,2.01,5.66,19.63,13.862,14.827,0.74,0.23,7.79,0.40195904719344,NA,7362.67,465.18,130131,-965.02337,15.82769
"GTM","Guatemala","Western Hemisphere","Central America","EM",2017,2.82,6.27,20.83,13.619,14.741,0.7,0.23,7.72,0.39573583709768,NA,8393.88,521.77,133805,-934.01677,16.087418
"GTM","Guatemala","Western Hemisphere","Central America","EM",2018,5.69,6.67,19.85,13.879,14.693,0.55,0.21,7.7,0.350907371243249,NA,9437.67,577.34,141423,-777.86229,16.34695
"GTM","Guatemala","Western Hemisphere","Central America","EM",2019,5.7,7.13,18.92,14.517,16.934,0.53,0.21,NA,0.351310715775227,NA,10655.59,641.75,149483,-799.43957,16.604026
"GTM","Guatemala","Western Hemisphere","Central America","EM",2020,-0.31,7.65,18.31,12.603,17.63,0.47,NA,NA,0.356381386349664,1.3684,11402.84,676.39,149026,-704.49461,16.858333
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1981,10.63,1.19,8.52,NA,9.46,0.08,0.07,NA,0.259223143026349,NA,127,22,10630,-8.340000002,5.773367
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1982,3.21,0.88,8.28,NA,10.756,0.06,0.06,NA,0.260986831888192,NA,97.04,16.42,10971,-7.080000001,5.910223
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1983,2.35,0.8,9.22,NA,10.394,0.07,0.06,NA,0.25928695100577,NA,89.88,14.85,11229,-8.420000002,6.051617
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1984,3.82,0.77,9.58,NA,10.534,0.04,0.06,NA,0.244816166672487,NA,90,14.53,11658,-4.46,6.194686
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1985,3.95,0.79,9.34,NA,11.333,0.04,0.05,NA,0.243536511846597,NA,95.78,15.11,12118,-4.92,6.337275
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1986,2.29,0.85,8.69,NA,10.858,0.04,0.05,NA,0.244787970263645,NA,105,16.21,12395,-4.82,6.478537
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1987,2.03,0.89,9.41,NA,21.439,0.04,0.07,NA,0.243224168702041,NA,113,17.07,12647,-4.68,6.618742
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1988,4.1,0.94,9.84,NA,30.987,0.08,0.1,NA,0.239308682570427,NA,124,18.35,13166,-10.1,6.758222
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1989,2.75,0.91,9.1,NA,37.572,0.07,0.12,NA,0.239012137240343,NA,123,17.83,13528,-9.36,6.897755
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1990,3.28,NA,8.47,NA,30.427,0.06,0.11,NA,0.245225862434619,0.5247,NA,NA,13972,-8,7.037915
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1991,4.69,NA,6.65,NA,36.478,0.08,0.11,NA,0.262013370143069,NA,NA,NA,14627,-11.8,7.178611
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1992,-0.02,NA,3.45,NA,43.432,-0.02,0.12,NA,0.216384463769287,NA,NA,NA,14624,2.2,7.319491
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1993,-2.67,NA,4.16,NA,20.039,-0.02,0.1,NA,0.213829670292339,NA,NA,NA,14233,2.8,7.460684
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1994,-9.71,NA,3.36,NA,7.021,NA,0.09,NA,0.22692751439221,NA,NA,NA,12851,NA,7.602318
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1995,12.19,NA,7.45,7.881,7.08,0.05,0.09,6.13,0.317008060655793,0.6614,NA,NA,14418,-7.4,7.744509
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1996,6.05,NA,6.61,8.495,7.702,0.03,0.09,NA,0.314810186944414,NA,NA,NA,15290,-4.1,7.887312
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1997,4.47,NA,7.11,7.408,7.205,0.03,0.11,NA,0.336101892198034,NA,NA,NA,15974,-4,8.030721
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1998,3.34,1.98,7.71,7.853,8.095,0.07,0.1,NA,0.334765440979889,NA,327.3,40.04,16507,-10.76,8.17468
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",1999,4.19,2.45,8.13,8.365,7.759,0.17,0.1,NA,0.331800609130966,NA,422.05,50.73,17199,-30,8.31907
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2000,3.12,3.26,8.54,8.256,7.675,0.07,0.1,6.66,0.307704461677736,0.8022,578,68.29,17736,-13.25,8.463802
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2001,1.85,3.45,7.55,8.006,6.841,0.02,0.1,6.69,0.30238969923913,NA,623.58,72.44,18065,-4.4,8.60881
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2002,2.52,3.65,7.99,9.65,9.161,0.03,0.1,6.6,0.307848763033767,NA,675.66,77.18,18520,-5.7,8.754148
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2003,5.28,4.16,8.21,16.918,16.036,0.07,0.1,6.55,0.296426804726448,NA,811,91.12,19498,-13.8,8.900108
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2004,1.43,4.71,8.51,11.563,10.627,0.03,0.1,6.61,0.270210683814175,NA,931.54,102.97,19776,-5.9,9.047082
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2005,6.84,4.67,9.19,9.788,10.221,0.12,0.07,6.79,0.245465139845458,0.9679,986.15,107.25,21129,-26,9.195289
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2006,4.83,4.8,11.57,14.798,13.866,0.73,0.07,6.79,0.260265872692203,NA,1062.87,113.74,22149,-160.6,9.344784
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2007,8.4,5.09,11.24,9.138,8.222,0.31,0.06,6.82,0.266072813785793,NA,1222.09,128.7,24010,-74.5,9.495336
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2008,4.47,5.46,12.59,12.674,10.702,0.12,0.06,6.84,0.265689485570016,NA,1369.75,141.99,25084,-29.8,9.64657
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2009,7.12,5.12,11.15,12.973,11.889,0.21,0.08,6.88,0.265479036768359,NA,1375.55,140.39,26871,-55.47,9.798046
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2010,-2.68,5.64,16.81,25.412,24.538,0.68,0.08,6.44,0.265333676410459,1.1232,1473.8,148.13,26150,-178,9.949318
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2011,8.37,5.47,17.39,20.997,18.484,0.42,0.1,6.47,0.260729542286867,NA,1551.37,153.6,28339,-119,10.10032
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2012,-0.07,5.69,16.79,17.509,14.232,0.55,0.1,6.15,0.260788527753417,NA,1612.33,157.29,28318,-156,10.250922
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2013,5.49,5.96,17.15,15.206,11.339,0.54,0.11,6.63,0.264528450402651,NA,1781,171.24,29873,-161.9185863,10.400672
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2014,2.31,6.47,17.19,14.548,9.46,0.32,0.1,6.87,0.266818466136324,NA,1977.03,187.41,30563,-99,10.549007
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2015,1.6,7.07,16.5,14.194,12.406,0.34,0.1,6.78,0.264235796436755,1.467,2195.56,205.28,31053,-105.68,10.69554
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2016,5.62,7.19,14.52,11.802,8.608,0.32,0.1,6.73,0.268552941946414,NA,2358.65,217.59,32799,-104.9,10.839976
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2017,-0.19,8.31,16.89,12.638,8.406,1.15,0.1,6.62,0.267464810396561,NA,2721.84,247.84,32738,-374.855,10.982367
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2018,4.11,9.22,17.06,14.025,9.649,0.31,0.1,6.58,0.229327149005327,NA,3142.26,282.5,34083,-105,11.123183
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2019,0.07,9.75,15.13,16.471,14.748,0.22,0.11,NA,0.233491684281552,NA,3326.93,295.38,34108,-75,11.263079
"HTI","Haiti","Western Hemisphere","Caribbean","LIC",2020,-2.53,9.36,15.99,15.751,21.218,NA,NA,NA,0.275798945364608,1.7697,3110.52,272.79,33244,NA,11.402533
"HND","Honduras","Western Hemisphere","Central America","LIC",1981,12.23,0.03,29.83,25.273,7.551,-0.06,0.14,NA,0.257451662922962,NA,1.75,0.46,5745,3.6,3.792922
"HND","Honduras","Western Hemisphere","Central America","LIC",1982,4.7,0.02,24.67,18.163,4.721,0.23,0.14,NA,0.293452607676504,NA,1.5,0.38,6015,-13.8,3.910642
"HND","Honduras","Western Hemisphere","Central America","LIC",1983,2.96,0.03,24.51,17.732,4.901,0.34,0.15,NA,0.304713912476619,NA,1.8,0.45,6193,-21,4.031333
"HND","Honduras","Western Hemisphere","Central America","LIC",1984,8.11,0.03,25.1,21.7,6.721,0.31,0.15,NA,0.296535838463715,NA,1.95,0.47,6695,-20.45,4.154864
"HND","Honduras","Western Hemisphere","Central America","LIC",1985,7.48,0.03,22.15,21.086,9.011,0.38,0.15,5.79,0.29726031461985,NA,2.1,0.49,7196,-27.5,4.281167
"HND","Honduras","Western Hemisphere","Central America","LIC",1986,2.75,0.03,23.65,16.904,8.2,0.41,0.15,NA,0.298122186909868,NA,2.1,0.48,7394,-30,4.41027
"HND","Honduras","Western Hemisphere","Central America","LIC",1987,8.66,0.42,23.5,20.241,8.47,0.48,0.16,NA,0.299241352158084,NA,33.7,7.42,8034,-38.65,4.542218
"HND","Honduras","Western Hemisphere","Central America","LIC",1988,8.29,0.48,22.78,24.129,13.271,0.56,0.15,NA,0.304902445867113,NA,41.8,8.94,8700,-48.3,4.677023
"HND","Honduras","Western Hemisphere","Central America","LIC",1989,8.43,0.52,22.47,23.158,10.918,0.54,0.15,NA,0.304252366862997,NA,48.6,10.09,9433,-51,4.814696
"HND","Honduras","Western Hemisphere","Central America","LIC",1990,3.84,0.64,22.08,27.333,14.879,0.44,0.13,5.74,0.305597335294304,0.1564,62.9,12.69,9795,-43.5,4.955302
"HND","Honduras","Western Hemisphere","Central America","LIC",1991,6.75,0.79,22.13,28.571,14.447,0.5,0.11,NA,0.305384858863333,NA,82.6,16.2,10456,-52.1,5.098594
"HND","Honduras","Western Hemisphere","Central America","LIC",1992,8.03,0.99,26.06,30.748,14.285,0.42,0.12,NA,0.306119891915447,NA,112,21.35,11296,-47.6,5.244677
"HND","Honduras","Western Hemisphere","Central America","LIC",1993,8.75,0.52,27.24,39.719,18.077,0.22,0.12,NA,0.304698602934044,NA,63.8,11.83,12284,-26.7,5.394416
"HND","Honduras","Western Hemisphere","Central America","LIC",1994,0.8,0.72,30.83,43.368,20.936,0.28,0.11,NA,0.311209226964553,NA,89,16.04,12382,-34.8,5.548969
"HND","Honduras","Western Hemisphere","Central America","LIC",1995,6.27,0.94,35.51,31.557,28.292,0.38,0.1,6.27,0.310243517949128,0.2466,124,21.72,13158,-50,5.70901
"HND","Honduras","Western Hemisphere","Central America","LIC",1996,5.47,1.13,39.23,31.129,27.412,0.65,0.11,NA,0.310618452799667,NA,157.3,26.78,13878,-90.9,5.874814
"HND","Honduras","Western Hemisphere","Central America","LIC",1997,6.8,1.28,45.01,32.168,29.208,0.82,0.12,NA,0.310557452385072,NA,190,31.43,14822,-121.5,6.045704
"HND","Honduras","Western Hemisphere","Central America","LIC",1998,4.06,1.46,47.77,30.927,28.913,0.64,0.12,NA,0.317416678086628,NA,225,36.17,15424,-99,6.220405
"HND","Honduras","Western Hemisphere","Central America","LIC",1999,0.7,2.11,47.15,34.674,30.913,1.53,0.14,NA,0.318058433747044,NA,328.3,51.32,15532,-237.3,6.39714
"HND","Honduras","Western Hemisphere","Central America","LIC",2000,9.69,2.79,50.35,28.288,21.133,2.2,0.13,6.92,0.324619108925596,0.3421,474.5,72.17,17037,-375.1591485,6.57451
"HND","Honduras","Western Hemisphere","Central America","LIC",2001,4.98,3.41,47.6,26.001,19.674,1.69,0.14,6.96,0.321431143030734,NA,610.44,90.41,17885,-301.4429233,6.751912
"HND","Honduras","Western Hemisphere","Central America","LIC",2002,5.4,4.25,46.84,24.258,20.637,1.43,0.14,7.17,0.320024237514384,NA,801.4,115.65,18850,-268.6678351,6.929267
"HND","Honduras","Western Hemisphere","Central America","LIC",2003,6.49,4.31,46.58,25.281,18.49,1.95,0.15,7.17,0.319375664352931,NA,865.39,121.78,20073,-390.5796887,7.106323
"HND","Honduras","Western Hemisphere","Central America","LIC",2004,9.09,5.34,48.31,29.666,21.933,2.52,0.15,7.14,0.321648809987208,NA,1169.1,160.53,21898,-552.8845218,7.282953
"HND","Honduras","Western Hemisphere","Central America","LIC",2005,9.35,7.54,48.09,27.623,24.621,2.51,0.16,7.2,0.320782261602321,0.4489,1805.19,242.02,23946,-600.8065552,7.458982
"HND","Honduras","Western Hemisphere","Central America","LIC",2006,9.79,8.97,47.66,28.342,24.617,2.54,0.17,7.38,0.324073465951308,NA,2358.47,308.93,26291,-668.5072607,7.634295
"HND","Honduras","Western Hemisphere","Central America","LIC",2007,9.04,9.12,50.18,33.665,24.572,3.23,0.19,7.39,0.322774964494629,NA,2613.64,334.72,28668,-926.0806331,7.80852
"HND","Honduras","Western Hemisphere","Central America","LIC",2008,6.26,9.26,52.82,36.066,20.62,3.31,0.19,7.39,0.325900042841235,NA,2821.34,353.51,30462,-1007.343559,7.980955
"HND","Honduras","Western Hemisphere","Central America","LIC",2009,-1.69,8.27,41.01,20.599,16.757,1.69,0.19,7.27,0.312056414224762,NA,2477.34,303.94,29948,-505.2630985,8.15078
"HND","Honduras","Western Hemisphere","Central America","LIC",2010,4.94,8.33,48.54,21.88,16.768,3.09,0.18,7.32,0.306730638149735,0.5875,2617.91,314.75,31427,-970.5757853,8.317467
"HND","Honduras","Western Hemisphere","Central America","LIC",2011,6,8.44,57.69,26,18.019,3.04,0.18,7.31,0.308215225639085,NA,2810.59,331.41,33314,-1012.297708,8.48067
"HND","Honduras","Western Hemisphere","Central America","LIC",2012,4.59,8.38,56.96,24.564,16.032,2.44,0.19,7.22,0.305217093155191,NA,2920.37,337.98,34844,-850.9583329,8.640692
"HND","Honduras","Western Hemisphere","Central America","LIC",2013,4.6,8.5,51.68,21.76,12.232,2.72,0.2,7.26,0.308100846151761,NA,3098.24,352.13,36446,-991.605737,8.798524
"HND","Honduras","Western Hemisphere","Central America","LIC",2014,9.41,8.45,49.16,22.184,15.238,3.3,0.2,7.29,0.314361094524105,NA,3369.51,376.25,39876,-1314.822449,8.955579
"HND","Honduras","Western Hemisphere","Central America","LIC",2015,10.23,8.34,43.39,25.118,20.447,2.16,0.2,7.37,0.311333913141061,0.7299,3666.2,402.31,43955,-951.5803221,9.112904
"HND","Honduras","Western Hemisphere","Central America","LIC",2016,8.56,8.1,38.04,23.377,20.233,1.89,0.2,7.25,0.310920730378859,NA,3863.74,416.76,47719,-900.0727515,9.270794
"HND","Honduras","Western Hemisphere","Central America","LIC",2017,9.9,8.24,36.57,24.821,23.575,1.97,0.21,7.24,0.307969338505977,NA,4322.76,458.45,52444,-1035.017037,9.429016
"HND","Honduras","Western Hemisphere","Central America","LIC",2018,6.19,8.58,36.54,25.897,20.115,1.61,0.2,7.28,0.312869339738552,NA,4776.55,498.2,55689,-895.1895264,9.587523
"HND","Honduras","Western Hemisphere","Central America","LIC",2019,4.48,9.28,35.57,22.291,20.917,0.86,0.21,NA,0.329115583809622,NA,5401.47,554.22,58186,-499.4221054,9.746115
"HND","Honduras","Western Hemisphere","Central America","LIC",2020,-6.88,10.29,32.64,14.517,17.29,NA,NA,NA,0.324522137110456,0.9851,5576,562.97,54180,NA,9.904608
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1981,14.29,1.52,35.71,14.688,8.591,-0.16,0.26,NA,0.561541068821528,NA,107,48.7,7036,11.5,2.196921
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1982,9.45,1.44,29.2,14.944,8.344,-0.21,0.26,NA,0.561255925253456,NA,111.1,49.73,7701,15.8,2.234062
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1983,8.22,1.01,24.42,15.923,14.191,-0.22,0.28,NA,0.562028468841911,NA,84.2,37.06,8334,18.7,2.271735
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1984,4.6,0.85,22.79,16.807,16.616,0.14,0.31,NA,0.552974334027015,NA,73.9,32.04,8717,-12.2,2.306367
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1985,2.24,1.63,19.73,16.327,16.435,-0.1,0.3,4.99,0.556477033930793,NA,145.5,62.3,8912,9,2.33551
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1986,9.16,1.15,17.19,16.463,17.868,-0.05,0.26,NA,0.555243178232692,NA,111.5,47.28,9728,4.6,2.358165
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1987,10.36,1.12,20.83,17.879,19.352,0.5,0.26,NA,0.555180266181589,NA,120.5,50.73,10736,-53.4,2.3754
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1988,-0.61,1.44,24.02,20.692,22.878,-0.11,0.27,NA,0.558411523701615,NA,153.9,64.41,10671,12,2.389415
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1989,8.8,1.79,27.4,19.785,20.73,0.49,0.29,NA,0.557060594513161,NA,208.3,86.67,11610,-57.1,2.403464
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1990,8.8,1.81,26.97,17.588,25.522,1.09,0.29,5.56,0.604024088752472,0.5885,228.7,94.51,12632,-137.9,2.419901
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1991,4.24,1.38,24.65,16.143,28.341,1.01,0.28,NA,0.604691568170481,NA,181.3,74.32,13168,-133.2,2.439329
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1992,5.12,1.56,22.76,28.237,26.814,1.03,0.25,NA,0.605745578685719,NA,215.6,87.6,13842,-142.4,2.461047
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1993,4.64,1.65,24.73,25.262,25.8,0.54,0.24,NA,0.605969888385602,NA,239.2,96.27,14484,-77.9,2.484583
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1994,4.05,3.36,24.49,24.232,25.915,0.51,0.22,NA,0.607445241679742,NA,507.1,202.11,15070,-77,2.509042
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1995,4.67,4.05,28.76,25.26,23.617,0.51,0.2,6.47,0.61571500386008,0.7184,639.1,252.24,15774,-81.1,2.533705
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1996,2.07,4.29,29.09,25.554,23.745,0.56,0.17,NA,0.615307355654022,NA,690.3,269.79,16101,-90.4,2.558631
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1997,0.06,4.44,29.17,25.695,21.69,0.91,0.18,NA,0.613439384705489,NA,715.1,276.75,16110,-146.7,2.583914
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1998,-0.1,4.61,27.51,22.6,18.757,1.78,0.16,NA,0.613749800211757,NA,741.5,284.22,16094,-287.1,2.608874
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",1999,2.44,4.7,26.2,21.263,18.693,2.6,0.16,NA,0.61366473834515,NA,775,294.38,16487,-428.8,2.632677
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2000,3.03,5.17,26.77,23.463,16.793,2.32,0.2,7.37,0.614629460671592,0.8579,877.7,330.62,16986,-394,2.654698
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2001,3.5,5.95,26.35,25.88,17.366,2.99,0.21,7.25,0.621634728223806,NA,1046.6,391.3,17581,-524.9,2.674706
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2002,2.26,6.91,25.66,27.338,15.83,2.26,0.22,7.34,0.620403245366781,NA,1241.6,461.07,17979,-407.2,2.692843
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2003,5.6,7.27,27.69,26.247,17.747,3.18,0.21,7.43,0.618451186817033,NA,1379.6,509.18,18985,-604.4,2.709438
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2004,4.05,8.11,27.03,26.467,20.72,2.74,0.21,7.47,0.62108970842672,NA,1601.2,587.59,19754,-541.644805,2.725017
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2005,4.03,8.57,32.39,26.942,15.033,2.83,0.23,7.49,0.622442590473513,0.9052,1761.63,642.93,20551,-581.4719959,2.74
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2006,6.01,8.83,34.34,28.423,17.435,3.66,0.27,7.51,0.620479972637594,NA,1923.74,698.42,21787,-796.768451,2.754414
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2007,4.17,9.35,34.52,26.571,15.486,3.31,0.27,7.35,0.62015174711922,NA,2122.09,766.59,22696,-751.4962153,2.768229
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2008,1.11,9.4,41.51,24.351,6.106,5.93,0.29,7.13,0.62432868875891,NA,2156.59,775.23,22948,-1360.725411,2.781869
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2009,-2.68,8.46,24.25,21.056,12.958,2.15,0.28,7.2,0.620999903796914,NA,1889.49,675.82,22334,-479.7652329,2.795839
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2010,-0.29,9.1,25.94,20.207,13.418,0.76,0.26,7.22,0.61964464561752,0.9898,2026.45,721.04,22270,-169.45103,2.810464
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2011,3.54,9.13,30.71,21.436,8.539,0.62,0.27,7.25,0.621850242773614,NA,2105.6,745.1,23059,-143.6771707,2.825932
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2012,0.91,9.32,31.61,19.933,10.987,1.39,0.27,7.44,0.620762671042323,NA,2168.14,762.86,23269,-323.4470065,2.842128
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2013,3.73,9,29.87,21.26,12.151,1.95,0.26,7.63,0.637737288244843,NA,2171.89,759.74,24136,-469.9783387,2.85871
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2014,1.79,9.23,27,22.474,14.116,2.13,0.26,7.51,0.638354904694075,NA,2268.79,789.11,24568,-522.6687409,2.875137
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2015,3.46,9.29,21.37,21.352,18.112,3.5,0.27,7.67,0.63798363447056,1.0316,2361.23,816.75,25418,-890.764825,2.891024
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2016,5.12,9.11,19.28,21.288,21.063,2.46,0.28,7.6,0.64258246464833,NA,2433.42,837.31,26720,-657.8907363,2.906242
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2017,4.94,8.78,22.06,22.532,21.493,3.05,0.29,7.54,0.636848816674878,NA,2462.68,843.14,28040,-854.503648,2.920848
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2018,4.27,8.56,24.54,23.312,22.182,2.61,0.29,7.69,0.632777327099373,NA,2501.61,852.38,29238,-761.9498596,2.934853
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2019,2.77,8.53,22.73,24.269,22.77,0.73,0.33,NA,0.630282054459983,NA,2562.54,869.17,30049,-219.4247099,2.948277
"JAM","Jamaica","Western Hemisphere","Caribbean","EM",2020,-9.14,10.83,20.25,19.303,18.64,NA,NA,NA,0.624622389680661,1.1189,2956.23,998.33,27304,NA,2.961161
